PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
1359,4,4/1/2021,7,2,4/21/2021,293092,1,NULL,NULL,17,4/2/2021 7:00,5393,77,2225,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2225,6,84,4/2/2021,1,17,4/2/2021 7:00
1359,4,4/1/2021,7,2,4/21/2021,293092,1,NULL,NULL,17,4/2/2021 7:00,5394,78,2165,"""The Gu"" red shirt XML tag t-shirt (White) XS",2165,6,84,4/2/2021,1,17,4/2/2021 7:00
1359,4,4/1/2021,7,2,4/21/2021,293092,1,NULL,NULL,17,4/2/2021 7:00,5395,80,991,"""The Gu"" red shirt XML tag t-shirt (White) M",991,6,84,4/2/2021,1,17,4/2/2021 7:00
1359,4,4/1/2021,7,2,4/21/2021,293092,1,NULL,NULL,17,4/2/2021 7:00,5396,86,2267,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2267,6,96,4/2/2021,1,17,4/2/2021 7:00
1359,4,4/1/2021,7,2,4/21/2021,293092,1,NULL,NULL,17,4/2/2021 7:00,5397,95,1085,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1085,6,90,4/2/2021,1,17,4/2/2021 7:00
1359,4,4/1/2021,7,2,4/21/2021,293092,1,NULL,NULL,17,4/2/2021 7:00,5398,98,2257,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2257,6,96,4/2/2021,1,17,4/2/2021 7:00
1360,7,4/1/2021,2,2,4/21/2021,BC0280982,1,NULL,NULL,17,4/2/2021 7:00,5399,184,664,Shipping carton (Brown) 305x305x305mm,664,7,47.5,4/2/2021,1,17,4/2/2021 7:00
1360,7,4/1/2021,2,2,4/21/2021,BC0280982,1,NULL,NULL,17,4/2/2021 7:00,5400,193,1536,Black and orange glass with care despatch tape 48mmx75m,1536,7,38.4,4/2/2021,1,17,4/2/2021 7:00
1360,7,4/1/2021,2,2,4/21/2021,BC0280982,1,NULL,NULL,17,4/2/2021 7:00,5401,204,1860,Tape dispenser (Red),1860,7,170,4/2/2021,1,17,4/2/2021 7:00
1361,4,4/2/2021,7,2,4/22/2021,293092,1,NULL,NULL,8,4/3/2021 7:00,5402,77,2223,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2223,6,84,4/3/2021,1,8,4/3/2021 7:00
1361,4,4/2/2021,7,2,4/22/2021,293092,1,NULL,NULL,8,4/3/2021 7:00,5403,78,2170,"""The Gu"" red shirt XML tag t-shirt (White) XS",2170,6,84,4/3/2021,1,8,4/3/2021 7:00
1361,4,4/2/2021,7,2,4/22/2021,293092,1,NULL,NULL,8,4/3/2021 7:00,5404,80,1006,"""The Gu"" red shirt XML tag t-shirt (White) M",1006,6,84,4/3/2021,1,8,4/3/2021 7:00
1361,4,4/2/2021,7,2,4/22/2021,293092,1,NULL,NULL,8,4/3/2021 7:00,5405,86,2271,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2271,6,96,4/3/2021,1,8,4/3/2021 7:00
1361,4,4/2/2021,7,2,4/22/2021,293092,1,NULL,NULL,8,4/3/2021 7:00,5406,95,1090,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1090,6,90,4/3/2021,1,8,4/3/2021 7:00
1361,4,4/2/2021,7,2,4/22/2021,293092,1,NULL,NULL,8,4/3/2021 7:00,5407,98,2259,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2259,6,96,4/3/2021,1,8,4/3/2021 7:00
1362,7,4/2/2021,2,2,4/22/2021,BC0280982,1,NULL,NULL,8,4/3/2021 7:00,5408,184,668,Shipping carton (Brown) 305x305x305mm,668,7,47.5,4/3/2021,1,8,4/3/2021 7:00
1362,7,4/2/2021,2,2,4/22/2021,BC0280982,1,NULL,NULL,8,4/3/2021 7:00,5409,193,1537,Black and orange glass with care despatch tape 48mmx75m,1537,7,38.4,4/3/2021,1,8,4/3/2021 7:00
1362,7,4/2/2021,2,2,4/22/2021,BC0280982,1,NULL,NULL,8,4/3/2021 7:00,5410,204,1861,Tape dispenser (Red),1861,7,170,4/3/2021,1,8,4/3/2021 7:00
1363,4,4/3/2021,7,2,4/23/2021,293092,1,NULL,NULL,6,4/6/2021 7:00,5411,77,2225,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2225,6,84,4/6/2021,1,6,4/6/2021 7:00
