PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
1820,4,1/1/2022,7,2,1/21/2022,293092,1,NULL,NULL,11,1/4/2022 7:00,7308,77,2963,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2963,6,84,1/4/2022,1,11,1/4/2022 7:00
1820,4,1/1/2022,7,2,1/21/2022,293092,1,NULL,NULL,11,1/4/2022 7:00,7309,78,3240,"""The Gu"" red shirt XML tag t-shirt (White) XS",3240,6,84,1/4/2022,1,11,1/4/2022 7:00
1820,4,1/1/2022,7,2,1/21/2022,293092,1,NULL,NULL,11,1/4/2022 7:00,7310,80,1568,"""The Gu"" red shirt XML tag t-shirt (White) M",1568,6,84,1/4/2022,1,11,1/4/2022 7:00
1820,4,1/1/2022,7,2,1/21/2022,293092,1,NULL,NULL,11,1/4/2022 7:00,7311,86,3155,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",3155,6,96,1/4/2022,1,11,1/4/2022 7:00
1820,4,1/1/2022,7,2,1/21/2022,293092,1,NULL,NULL,11,1/4/2022 7:00,7312,95,1543,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1543,6,90,1/4/2022,1,11,1/4/2022 7:00
1820,4,1/1/2022,7,2,1/21/2022,293092,1,NULL,NULL,11,1/4/2022 7:00,7313,98,3251,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",3251,6,96,1/4/2022,1,11,1/4/2022 7:00
1821,7,1/1/2022,2,2,1/21/2022,BC0280982,1,NULL,NULL,11,1/4/2022 7:00,7314,184,1470,Shipping carton (Brown) 305x305x305mm,1470,7,47.5,1/4/2022,1,11,1/4/2022 7:00
1821,7,1/1/2022,2,2,1/21/2022,BC0280982,1,NULL,NULL,11,1/4/2022 7:00,7315,193,2419,Black and orange glass with care despatch tape 48mmx75m,2419,7,38.4,1/4/2022,1,11,1/4/2022 7:00
1821,7,1/1/2022,2,2,1/21/2022,BC0280982,1,NULL,NULL,11,1/4/2022 7:00,7316,204,2728,Tape dispenser (Red),2728,7,170,1/4/2022,1,11,1/4/2022 7:00
1822,1,1/2/2022,7,2,1/9/2022,AA20384,1,NULL,NULL,11,1/4/2022 7:00,7317,221,19,Novelty chilli chocolates 500g,19,6,105,1/4/2022,1,11,1/4/2022 7:00
1823,4,1/2/2022,7,2,1/9/2022,293092,1,NULL,NULL,11,1/4/2022 7:00,7318,78,5,"""The Gu"" red shirt XML tag t-shirt (White) XS",5,6,84,1/4/2022,1,11,1/4/2022 7:00
1823,4,1/2/2022,7,2,1/9/2022,293092,1,NULL,NULL,11,1/4/2022 7:00,7319,80,9,"""The Gu"" red shirt XML tag t-shirt (White) M",9,6,84,1/4/2022,1,11,1/4/2022 7:00
1823,4,1/2/2022,7,2,1/9/2022,293092,1,NULL,NULL,11,1/4/2022 7:00,7320,86,5,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",5,6,96,1/4/2022,1,11,1/4/2022 7:00
1823,4,1/2/2022,7,2,1/9/2022,293092,1,NULL,NULL,11,1/4/2022 7:00,7321,95,6,"""The Gu"" red shirt XML tag t-shirt (Black) XL",6,6,90,1/4/2022,1,11,1/4/2022 7:00
1823,4,1/2/2022,7,2,1/9/2022,293092,1,NULL,NULL,11,1/4/2022 7:00,7322,98,8,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",8,6,96,1/4/2022,1,11,1/4/2022 7:00
