PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
357,4,8/1/2019,7,2,8/21/2019,293092,1,NULL,NULL,18,8/2/2019 7:00,1409,77,477,"""The Gu"" red shirt XML tag t-shirt (White) XXS",477,6,84,8/2/2019,1,18,8/2/2019 7:00
357,4,8/1/2019,7,2,8/21/2019,293092,1,NULL,NULL,18,8/2/2019 7:00,1410,78,670,"""The Gu"" red shirt XML tag t-shirt (White) XS",670,6,84,8/2/2019,1,18,8/2/2019 7:00
357,4,8/1/2019,7,2,8/21/2019,293092,1,NULL,NULL,18,8/2/2019 7:00,1411,80,268,"""The Gu"" red shirt XML tag t-shirt (White) M",268,6,84,8/2/2019,1,18,8/2/2019 7:00
357,4,8/1/2019,7,2,8/21/2019,293092,1,NULL,NULL,18,8/2/2019 7:00,1412,86,512,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",512,6,96,8/2/2019,1,18,8/2/2019 7:00
357,4,8/1/2019,7,2,8/21/2019,293092,1,NULL,NULL,18,8/2/2019 7:00,1413,95,272,"""The Gu"" red shirt XML tag t-shirt (Black) XL",272,6,90,8/2/2019,1,18,8/2/2019 7:00
357,4,8/1/2019,7,2,8/21/2019,293092,1,NULL,NULL,18,8/2/2019 7:00,1414,98,521,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",521,6,96,8/2/2019,1,18,8/2/2019 7:00
358,7,8/1/2019,2,2,8/21/2019,BC0280982,1,NULL,NULL,18,8/2/2019 7:00,1415,193,158,Black and orange glass with care despatch tape 48mmx75m,158,7,38.4,8/2/2019,1,18,8/2/2019 7:00
358,7,8/1/2019,2,2,8/21/2019,BC0280982,1,NULL,NULL,18,8/2/2019 7:00,1416,204,120,Tape dispenser (Red),120,7,170,8/2/2019,1,18,8/2/2019 7:00
359,4,8/2/2019,7,2,8/22/2019,293092,1,NULL,NULL,13,8/5/2019 7:00,1417,77,484,"""The Gu"" red shirt XML tag t-shirt (White) XXS",484,6,84,8/5/2019,1,13,8/5/2019 7:00
359,4,8/2/2019,7,2,8/22/2019,293092,1,NULL,NULL,13,8/5/2019 7:00,1418,78,679,"""The Gu"" red shirt XML tag t-shirt (White) XS",679,6,84,8/5/2019,1,13,8/5/2019 7:00
359,4,8/2/2019,7,2,8/22/2019,293092,1,NULL,NULL,13,8/5/2019 7:00,1419,80,264,"""The Gu"" red shirt XML tag t-shirt (White) M",264,6,84,8/5/2019,1,13,8/5/2019 7:00
359,4,8/2/2019,7,2,8/22/2019,293092,1,NULL,NULL,13,8/5/2019 7:00,1420,86,517,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",517,6,96,8/5/2019,1,13,8/5/2019 7:00
359,4,8/2/2019,7,2,8/22/2019,293092,1,NULL,NULL,13,8/5/2019 7:00,1421,95,279,"""The Gu"" red shirt XML tag t-shirt (Black) XL",279,6,90,8/5/2019,1,13,8/5/2019 7:00
359,4,8/2/2019,7,2,8/22/2019,293092,1,NULL,NULL,13,8/5/2019 7:00,1422,98,531,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",531,6,96,8/5/2019,1,13,8/5/2019 7:00
360,7,8/2/2019,2,2,8/22/2019,BC0280982,1,NULL,NULL,13,8/5/2019 7:00,1423,193,158,Black and orange glass with care despatch tape 48mmx75m,158,7,38.4,8/5/2019,1,13,8/5/2019 7:00
360,7,8/2/2019,2,2,8/22/2019,BC0280982,1,NULL,NULL,13,8/5/2019 7:00,1424,204,128,Tape dispenser (Red),128,7,170,8/5/2019,1,13,8/5/2019 7:00
361,4,8/3/2019,7,2,8/23/2019,293092,1,NULL,NULL,13,8/5/2019 7:00,1425,77,9,"""The Gu"" red shirt XML tag t-shirt (White) XXS",9,6,84,8/5/2019,1,13,8/5/2019 7:00
361,4,8/3/2019,7,2,8/23/2019,293092,1,NULL,NULL,13,8/5/2019 7:00,1426,95,12,"""The Gu"" red shirt XML tag t-shirt (Black) XL",12,6,90,8/5/2019,1,13,8/5/2019 7:00
362,7,8/3/2019,2,2,8/23/2019,BC0280982,1,NULL,NULL,13,8/5/2019 7:00,1427,204,4,Tape dispenser (Red),4,7,170,8/5/2019,1,13,8/5/2019 7:00
363,4,8/5/2019,7,2,8/25/2019,293092,1,NULL,NULL,16,8/6/2019 7:00,1428,77,497,"""The Gu"" red shirt XML tag t-shirt (White) XXS",497,6,84,8/6/2019,1,16,8/6/2019 7:00
363,4,8/5/2019,7,2,8/25/2019,293092,1,NULL,NULL,16,8/6/2019 7:00,1429,78,686,"""The Gu"" red shirt XML tag t-shirt (White) XS",686,6,84,8/6/2019,1,16,8/6/2019 7:00
363,4,8/5/2019,7,2,8/25/2019,293092,1,NULL,NULL,16,8/6/2019 7:00,1430,80,256,"""The Gu"" red shirt XML tag t-shirt (White) M",256,6,84,8/6/2019,1,16,8/6/2019 7:00
363,4,8/5/2019,7,2,8/25/2019,293092,1,NULL,NULL,16,8/6/2019 7:00,1431,86,531,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",531,6,96,8/6/2019,1,16,8/6/2019 7:00
363,4,8/5/2019,7,2,8/25/2019,293092,1,NULL,NULL,16,8/6/2019 7:00,1432,95,287,"""The Gu"" red shirt XML tag t-shirt (Black) XL",287,6,90,8/6/2019,1,16,8/6/2019 7:00
363,4,8/5/2019,7,2,8/25/2019,293092,1,NULL,NULL,16,8/6/2019 7:00,1433,98,536,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",536,6,96,8/6/2019,1,16,8/6/2019 7:00
364,7,8/5/2019,2,2,8/25/2019,BC0280982,1,NULL,NULL,16,8/6/2019 7:00,1434,193,152,Black and orange glass with care despatch tape 48mmx75m,152,7,38.4,8/6/2019,1,16,8/6/2019 7:00
