PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
256,4,6/1/2019,7,2,6/8/2019,293092,1,NULL,NULL,2,6/3/2019 7:00,1027,86,5,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",5,6,96,6/3/2019,1,2,6/3/2019 7:00
256,4,6/1/2019,7,2,6/8/2019,293092,1,NULL,NULL,2,6/3/2019 7:00,1028,95,15,"""The Gu"" red shirt XML tag t-shirt (Black) XL",15,6,90,6/3/2019,1,2,6/3/2019 7:00
257,4,6/3/2019,7,2,6/23/2019,293092,1,NULL,NULL,13,6/4/2019 7:00,1029,77,347,"""The Gu"" red shirt XML tag t-shirt (White) XXS",347,6,84,6/4/2019,1,13,6/4/2019 7:00
257,4,6/3/2019,7,2,6/23/2019,293092,1,NULL,NULL,13,6/4/2019 7:00,1030,78,515,"""The Gu"" red shirt XML tag t-shirt (White) XS",515,6,84,6/4/2019,1,13,6/4/2019 7:00
257,4,6/3/2019,7,2,6/23/2019,293092,1,NULL,NULL,13,6/4/2019 7:00,1031,80,152,"""The Gu"" red shirt XML tag t-shirt (White) M",152,6,84,6/4/2019,1,13,6/4/2019 7:00
257,4,6/3/2019,7,2,6/23/2019,293092,1,NULL,NULL,13,6/4/2019 7:00,1032,86,345,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",345,6,96,6/4/2019,1,13,6/4/2019 7:00
257,4,6/3/2019,7,2,6/23/2019,293092,1,NULL,NULL,13,6/4/2019 7:00,1033,95,148,"""The Gu"" red shirt XML tag t-shirt (Black) XL",148,6,90,6/4/2019,1,13,6/4/2019 7:00
257,4,6/3/2019,7,2,6/23/2019,293092,1,NULL,NULL,13,6/4/2019 7:00,1034,98,381,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",381,6,96,6/4/2019,1,13,6/4/2019 7:00
258,7,6/3/2019,2,2,6/23/2019,BC0280982,1,NULL,NULL,13,6/4/2019 7:00,1035,193,148,Black and orange glass with care despatch tape 48mmx75m,148,7,38.4,6/4/2019,1,13,6/4/2019 7:00
258,7,6/3/2019,2,2,6/23/2019,BC0280982,1,NULL,NULL,13,6/4/2019 7:00,1036,199,12,Black and yellow heavy despatch tape  48mmx75m,12,7,36,6/4/2019,1,13,6/4/2019 7:00
258,7,6/3/2019,2,2,6/23/2019,BC0280982,1,NULL,NULL,13,6/4/2019 7:00,1037,204,74,Tape dispenser (Red),74,7,170,6/4/2019,1,13,6/4/2019 7:00
259,4,6/4/2019,7,2,6/24/2019,293092,1,NULL,NULL,6,6/5/2019 7:00,1038,77,348,"""The Gu"" red shirt XML tag t-shirt (White) XXS",348,6,84,6/5/2019,1,6,6/5/2019 7:00
259,4,6/4/2019,7,2,6/24/2019,293092,1,NULL,NULL,6,6/5/2019 7:00,1039,78,527,"""The Gu"" red shirt XML tag t-shirt (White) XS",527,6,84,6/5/2019,1,6,6/5/2019 7:00
259,4,6/4/2019,7,2,6/24/2019,293092,1,NULL,NULL,6,6/5/2019 7:00,1040,80,175,"""The Gu"" red shirt XML tag t-shirt (White) M",175,6,84,6/5/2019,1,6,6/5/2019 7:00
259,4,6/4/2019,7,2,6/24/2019,293092,1,NULL,NULL,6,6/5/2019 7:00,1041,86,343,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",343,6,96,6/5/2019,1,6,6/5/2019 7:00
259,4,6/4/2019,7,2,6/24/2019,293092,1,NULL,NULL,6,6/5/2019 7:00,1042,95,144,"""The Gu"" red shirt XML tag t-shirt (Black) XL",144,6,90,6/5/2019,1,6,6/5/2019 7:00
259,4,6/4/2019,7,2,6/24/2019,293092,1,NULL,NULL,6,6/5/2019 7:00,1043,98,379,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",379,6,96,6/5/2019,1,6,6/5/2019 7:00
260,7,6/4/2019,2,2,6/24/2019,BC0280982,1,NULL,NULL,6,6/5/2019 7:00,1044,193,144,Black and orange glass with care despatch tape 48mmx75m,144,7,38.4,6/5/2019,1,6,6/5/2019 7:00
260,7,6/4/2019,2,2,6/24/2019,BC0280982,1,NULL,NULL,6,6/5/2019 7:00,1045,199,6,Black and yellow heavy despatch tape  48mmx75m,6,7,36,6/5/2019,1,6,6/5/2019 7:00
260,7,6/4/2019,2,2,6/24/2019,BC0280982,1,NULL,NULL,6,6/5/2019 7:00,1046,204,70,Tape dispenser (Red),70,7,170,6/5/2019,1,6,6/5/2019 7:00
261,4,6/5/2019,7,2,6/25/2019,293092,1,NULL,NULL,13,6/6/2019 7:00,1047,77,351,"""The Gu"" red shirt XML tag t-shirt (White) XXS",351,6,84,6/6/2019,1,13,6/6/2019 7:00
261,4,6/5/2019,7,2,6/25/2019,293092,1,NULL,NULL,13,6/6/2019 7:00,1048,78,525,"""The Gu"" red shirt XML tag t-shirt (White) XS",525,6,84,6/6/2019,1,13,6/6/2019 7:00
261,4,6/5/2019,7,2,6/25/2019,293092,1,NULL,NULL,13,6/6/2019 7:00,1049,80,189,"""The Gu"" red shirt XML tag t-shirt (White) M",189,6,84,6/6/2019,1,13,6/6/2019 7:00
261,4,6/5/2019,7,2,6/25/2019,293092,1,NULL,NULL,13,6/6/2019 7:00,1050,86,351,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",351,6,96,6/6/2019,1,13,6/6/2019 7:00
261,4,6/5/2019,7,2,6/25/2019,293092,1,NULL,NULL,13,6/6/2019 7:00,1051,95,140,"""The Gu"" red shirt XML tag t-shirt (Black) XL",140,6,90,6/6/2019,1,13,6/6/2019 7:00
261,4,6/5/2019,7,2,6/25/2019,293092,1,NULL,NULL,13,6/6/2019 7:00,1052,98,384,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",384,6,96,6/6/2019,1,13,6/6/2019 7:00
262,7,6/5/2019,2,2,6/25/2019,BC0280982,1,NULL,NULL,13,6/6/2019 7:00,1053,193,149,Black and orange glass with care despatch tape 48mmx75m,149,7,38.4,6/6/2019,1,13,6/6/2019 7:00
262,7,6/5/2019,2,2,6/25/2019,BC0280982,1,NULL,NULL,13,6/6/2019 7:00,1054,199,8,Black and yellow heavy despatch tape  48mmx75m,8,7,36,6/6/2019,1,13,6/6/2019 7:00
262,7,6/5/2019,2,2,6/25/2019,BC0280982,1,NULL,NULL,13,6/6/2019 7:00,1055,204,66,Tape dispenser (Red),66,7,170,6/6/2019,1,13,6/6/2019 7:00
263,4,6/6/2019,7,2,6/26/2019,293092,1,NULL,NULL,13,6/7/2019 7:00,1056,77,349,"""The Gu"" red shirt XML tag t-shirt (White) XXS",349,6,84,6/7/2019,1,13,6/7/2019 7:00
263,4,6/6/2019,7,2,6/26/2019,293092,1,NULL,NULL,13,6/7/2019 7:00,1057,78,523,"""The Gu"" red shirt XML tag t-shirt (White) XS",523,6,84,6/7/2019,1,13,6/7/2019 7:00
263,4,6/6/2019,7,2,6/26/2019,293092,1,NULL,NULL,13,6/7/2019 7:00,1058,80,185,"""The Gu"" red shirt XML tag t-shirt (White) M",185,6,84,6/7/2019,1,13,6/7/2019 7:00
263,4,6/6/2019,7,2,6/26/2019,293092,1,NULL,NULL,13,6/7/2019 7:00,1059,86,369,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",369,6,96,6/7/2019,1,13,6/7/2019 7:00
263,4,6/6/2019,7,2,6/26/2019,293092,1,NULL,NULL,13,6/7/2019 7:00,1060,95,157,"""The Gu"" red shirt XML tag t-shirt (Black) XL",157,6,90,6/7/2019,1,13,6/7/2019 7:00
263,4,6/6/2019,7,2,6/26/2019,293092,1,NULL,NULL,13,6/7/2019 7:00,1061,98,384,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",384,6,96,6/7/2019,1,13,6/7/2019 7:00
264,7,6/6/2019,2,2,6/26/2019,BC0280982,1,NULL,NULL,13,6/7/2019 7:00,1062,193,151,Black and orange glass with care despatch tape 48mmx75m,151,7,38.4,6/7/2019,1,13,6/7/2019 7:00
264,7,6/6/2019,2,2,6/26/2019,BC0280982,1,NULL,NULL,13,6/7/2019 7:00,1063,199,2,Black and yellow heavy despatch tape  48mmx75m,2,7,36,6/7/2019,1,13,6/7/2019 7:00
264,7,6/6/2019,2,2,6/26/2019,BC0280982,1,NULL,NULL,13,6/7/2019 7:00,1064,204,70,Tape dispenser (Red),70,7,170,6/7/2019,1,13,6/7/2019 7:00
265,4,6/7/2019,7,2,6/27/2019,293092,1,NULL,NULL,17,6/10/2019 7:00,1065,77,354,"""The Gu"" red shirt XML tag t-shirt (White) XXS",354,6,84,6/10/2019,1,17,6/10/2019 7:00
265,4,6/7/2019,7,2,6/27/2019,293092,1,NULL,NULL,17,6/10/2019 7:00,1066,78,522,"""The Gu"" red shirt XML tag t-shirt (White) XS",522,6,84,6/10/2019,1,17,6/10/2019 7:00
265,4,6/7/2019,7,2,6/27/2019,293092,1,NULL,NULL,17,6/10/2019 7:00,1067,80,190,"""The Gu"" red shirt XML tag t-shirt (White) M",190,6,84,6/10/2019,1,17,6/10/2019 7:00
265,4,6/7/2019,7,2,6/27/2019,293092,1,NULL,NULL,17,6/10/2019 7:00,1068,86,375,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",375,6,96,6/10/2019,1,17,6/10/2019 7:00
