PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
805,4,5/1/2020,7,2,5/21/2020,293092,1,NULL,NULL,19,5/2/2020 7:00,3080,77,1130,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1130,6,84,5/2/2020,1,19,5/2/2020 7:00
805,4,5/1/2020,7,2,5/21/2020,293092,1,NULL,NULL,19,5/2/2020 7:00,3081,78,1216,"""The Gu"" red shirt XML tag t-shirt (White) XS",1216,6,84,5/2/2020,1,19,5/2/2020 7:00
805,4,5/1/2020,7,2,5/21/2020,293092,1,NULL,NULL,19,5/2/2020 7:00,3082,80,544,"""The Gu"" red shirt XML tag t-shirt (White) M",544,6,84,5/2/2020,1,19,5/2/2020 7:00
805,4,5/1/2020,7,2,5/21/2020,293092,1,NULL,NULL,19,5/2/2020 7:00,3083,86,1193,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1193,6,96,5/2/2020,1,19,5/2/2020 7:00
805,4,5/1/2020,7,2,5/21/2020,293092,1,NULL,NULL,19,5/2/2020 7:00,3084,95,692,"""The Gu"" red shirt XML tag t-shirt (Black) XL",692,6,90,5/2/2020,1,19,5/2/2020 7:00
805,4,5/1/2020,7,2,5/21/2020,293092,1,NULL,NULL,19,5/2/2020 7:00,3085,98,1367,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1367,6,96,5/2/2020,1,19,5/2/2020 7:00
806,7,5/1/2020,2,2,5/21/2020,BC0280982,1,NULL,NULL,19,5/2/2020 7:00,3086,193,707,Black and orange glass with care despatch tape 48mmx75m,707,7,38.4,5/2/2020,1,19,5/2/2020 7:00
806,7,5/1/2020,2,2,5/21/2020,BC0280982,1,NULL,NULL,19,5/2/2020 7:00,3087,204,915,Tape dispenser (Red),915,7,170,5/2/2020,1,19,5/2/2020 7:00
807,4,5/2/2020,7,2,5/22/2020,293092,1,NULL,NULL,15,5/5/2020 7:00,3088,77,1144,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1144,6,84,5/5/2020,1,15,5/5/2020 7:00
807,4,5/2/2020,7,2,5/22/2020,293092,1,NULL,NULL,15,5/5/2020 7:00,3089,78,1216,"""The Gu"" red shirt XML tag t-shirt (White) XS",1216,6,84,5/5/2020,1,15,5/5/2020 7:00
807,4,5/2/2020,7,2,5/22/2020,293092,1,NULL,NULL,15,5/5/2020 7:00,3090,80,549,"""The Gu"" red shirt XML tag t-shirt (White) M",549,6,84,5/5/2020,1,15,5/5/2020 7:00
807,4,5/2/2020,7,2,5/22/2020,293092,1,NULL,NULL,15,5/5/2020 7:00,3091,86,1198,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1198,6,96,5/5/2020,1,15,5/5/2020 7:00
807,4,5/2/2020,7,2,5/22/2020,293092,1,NULL,NULL,15,5/5/2020 7:00,3092,95,699,"""The Gu"" red shirt XML tag t-shirt (Black) XL",699,6,90,5/5/2020,1,15,5/5/2020 7:00
807,4,5/2/2020,7,2,5/22/2020,293092,1,NULL,NULL,15,5/5/2020 7:00,3093,98,1369,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1369,6,96,5/5/2020,1,15,5/5/2020 7:00
808,7,5/2/2020,2,2,5/22/2020,BC0280982,1,NULL,NULL,15,5/5/2020 7:00,3094,193,705,Black and orange glass with care despatch tape 48mmx75m,705,7,38.4,5/5/2020,1,15,5/5/2020 7:00
808,7,5/2/2020,2,2,5/22/2020,BC0280982,1,NULL,NULL,15,5/5/2020 7:00,3095,204,922,Tape dispenser (Red),922,7,170,5/5/2020,1,15,5/5/2020 7:00
809,4,5/3/2020,7,2,5/23/2020,293092,1,NULL,NULL,15,5/5/2020 7:00,3096,77,22,"""The Gu"" red shirt XML tag t-shirt (White) XXS",22,6,84,5/5/2020,1,15,5/5/2020 7:00
809,4,5/3/2020,7,2,5/23/2020,293092,1,NULL,NULL,15,5/5/2020 7:00,3097,86,9,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",9,6,96,5/5/2020,1,15,5/5/2020 7:00
809,4,5/3/2020,7,2,5/23/2020,293092,1,NULL,NULL,15,5/5/2020 7:00,3098,95,24,"""The Gu"" red shirt XML tag t-shirt (Black) XL",24,6,90,5/5/2020,1,15,5/5/2020 7:00
809,4,5/3/2020,7,2,5/23/2020,293092,1,NULL,NULL,15,5/5/2020 7:00,3099,98,11,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",11,6,96,5/5/2020,1,15,5/5/2020 7:00
810,7,5/3/2020,2,2,5/23/2020,BC0280982,1,NULL,NULL,15,5/5/2020 7:00,3100,193,5,Black and orange glass with care despatch tape 48mmx75m,5,7,38.4,5/5/2020,1,15,5/5/2020 7:00
810,7,5/3/2020,2,2,5/23/2020,BC0280982,1,NULL,NULL,15,5/5/2020 7:00,3101,204,10,Tape dispenser (Red),10,7,170,5/5/2020,1,15,5/5/2020 7:00
811,4,5/5/2020,7,2,5/25/2020,293092,1,NULL,NULL,10,5/6/2020 7:00,3102,77,1172,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1172,6,84,5/6/2020,1,10,5/6/2020 7:00
811,4,5/5/2020,7,2,5/25/2020,293092,1,NULL,NULL,10,5/6/2020 7:00,3103,78,1212,"""The Gu"" red shirt XML tag t-shirt (White) XS",1212,6,84,5/6/2020,1,10,5/6/2020 7:00
811,4,5/5/2020,7,2,5/25/2020,293092,1,NULL,NULL,10,5/6/2020 7:00,3104,80,552,"""The Gu"" red shirt XML tag t-shirt (White) M",552,6,84,5/6/2020,1,10,5/6/2020 7:00
