PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
1210,4,1/1/2021,7,2,1/21/2021,293092,1,NULL,NULL,14,1/2/2021 7:00,4769,77,1934,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1934,6,84,1/2/2021,1,14,1/2/2021 7:00
1210,4,1/1/2021,7,2,1/21/2021,293092,1,NULL,NULL,14,1/2/2021 7:00,4770,78,1983,"""The Gu"" red shirt XML tag t-shirt (White) XS",1983,6,84,1/2/2021,1,14,1/2/2021 7:00
1210,4,1/1/2021,7,2,1/21/2021,293092,1,NULL,NULL,14,1/2/2021 7:00,4771,80,887,"""The Gu"" red shirt XML tag t-shirt (White) M",887,6,84,1/2/2021,1,14,1/2/2021 7:00
1210,4,1/1/2021,7,2,1/21/2021,293092,1,NULL,NULL,14,1/2/2021 7:00,4772,86,1980,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1980,6,96,1/2/2021,1,14,1/2/2021 7:00
1210,4,1/1/2021,7,2,1/21/2021,293092,1,NULL,NULL,14,1/2/2021 7:00,4773,95,1004,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1004,6,90,1/2/2021,1,14,1/2/2021 7:00
1210,4,1/1/2021,7,2,1/21/2021,293092,1,NULL,NULL,14,1/2/2021 7:00,4774,98,1991,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1991,6,96,1/2/2021,1,14,1/2/2021 7:00
1211,7,1/1/2021,2,2,1/21/2021,BC0280982,1,NULL,NULL,14,1/2/2021 7:00,4775,184,493,Shipping carton (Brown) 305x305x305mm,493,7,47.5,1/2/2021,1,14,1/2/2021 7:00
1211,7,1/1/2021,2,2,1/21/2021,BC0280982,1,NULL,NULL,14,1/2/2021 7:00,4776,193,1348,Black and orange glass with care despatch tape 48mmx75m,1348,7,38.4,1/2/2021,1,14,1/2/2021 7:00
1211,7,1/1/2021,2,2,1/21/2021,BC0280982,1,NULL,NULL,14,1/2/2021 7:00,4777,204,1625,Tape dispenser (Red),1625,7,170,1/2/2021,1,14,1/2/2021 7:00
1212,4,1/2/2021,7,2,1/22/2021,293092,1,NULL,NULL,17,1/5/2021 7:00,4778,77,1948,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1948,6,84,1/5/2021,1,17,1/5/2021 7:00
1212,4,1/2/2021,7,2,1/22/2021,293092,1,NULL,NULL,17,1/5/2021 7:00,4779,78,1981,"""The Gu"" red shirt XML tag t-shirt (White) XS",1981,6,84,1/5/2021,1,17,1/5/2021 7:00
1212,4,1/2/2021,7,2,1/22/2021,293092,1,NULL,NULL,17,1/5/2021 7:00,4780,80,890,"""The Gu"" red shirt XML tag t-shirt (White) M",890,6,84,1/5/2021,1,17,1/5/2021 7:00
1212,4,1/2/2021,7,2,1/22/2021,293092,1,NULL,NULL,17,1/5/2021 7:00,4781,86,1988,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1988,6,96,1/5/2021,1,17,1/5/2021 7:00
1212,4,1/2/2021,7,2,1/22/2021,293092,1,NULL,NULL,17,1/5/2021 7:00,4782,95,1000,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1000,6,90,1/5/2021,1,17,1/5/2021 7:00
1212,4,1/2/2021,7,2,1/22/2021,293092,1,NULL,NULL,17,1/5/2021 7:00,4783,98,1989,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1989,6,96,1/5/2021,1,17,1/5/2021 7:00
1213,7,1/2/2021,2,2,1/22/2021,BC0280982,1,NULL,NULL,17,1/5/2021 7:00,4784,184,499,Shipping carton (Brown) 305x305x305mm,499,7,47.5,1/5/2021,1,17,1/5/2021 7:00
1213,7,1/2/2021,2,2,1/22/2021,BC0280982,1,NULL,NULL,17,1/5/2021 7:00,4785,193,1346,Black and orange glass with care despatch tape 48mmx75m,1346,7,38.4,1/5/2021,1,17,1/5/2021 7:00
1213,7,1/2/2021,2,2,1/22/2021,BC0280982,1,NULL,NULL,17,1/5/2021 7:00,4786,204,1628,Tape dispenser (Red),1628,7,170,1/5/2021,1,17,1/5/2021 7:00
1214,4,1/3/2021,7,2,1/10/2021,293092,1,NULL,NULL,17,1/5/2021 7:00,4787,77,4,"""The Gu"" red shirt XML tag t-shirt (White) XXS",4,6,84,1/5/2021,1,17,1/5/2021 7:00
1214,4,1/3/2021,7,2,1/10/2021,293092,1,NULL,NULL,17,1/5/2021 7:00,4788,80,8,"""The Gu"" red shirt XML tag t-shirt (White) M",8,6,84,1/5/2021,1,17,1/5/2021 7:00
1214,4,1/3/2021,7,2,1/10/2021,293092,1,NULL,NULL,17,1/5/2021 7:00,4789,86,5,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",5,6,96,1/5/2021,1,17,1/5/2021 7:00
1214,4,1/3/2021,7,2,1/10/2021,293092,1,NULL,NULL,17,1/5/2021 7:00,4790,95,7,"""The Gu"" red shirt XML tag t-shirt (Black) XL",7,6,90,1/5/2021,1,17,1/5/2021 7:00
1215,4,1/5/2021,7,2,1/25/2021,293092,1,NULL,NULL,4,1/6/2021 7:00,4791,77,1978,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1978,6,84,1/6/2021,1,4,1/6/2021 7:00
1215,4,1/5/2021,7,2,1/25/2021,293092,1,NULL,NULL,4,1/6/2021 7:00,4792,78,1979,"""The Gu"" red shirt XML tag t-shirt (White) XS",1979,6,84,1/6/2021,1,4,1/6/2021 7:00
1215,4,1/5/2021,7,2,1/25/2021,293092,1,NULL,NULL,4,1/6/2021 7:00,4793,80,897,"""The Gu"" red shirt XML tag t-shirt (White) M",897,6,84,1/6/2021,1,4,1/6/2021 7:00
