PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
1410,4,5/1/2021,7,2,5/21/2021,293092,1,NULL,NULL,2,5/4/2021 7:00,5605,77,2315,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2315,6,84,5/4/2021,1,2,5/4/2021 7:00
1410,4,5/1/2021,7,2,5/21/2021,293092,1,NULL,NULL,2,5/4/2021 7:00,5606,78,2310,"""The Gu"" red shirt XML tag t-shirt (White) XS",2310,6,84,5/4/2021,1,2,5/4/2021 7:00
1410,4,5/1/2021,7,2,5/21/2021,293092,1,NULL,NULL,2,5/4/2021 7:00,5607,80,1057,"""The Gu"" red shirt XML tag t-shirt (White) M",1057,6,84,5/4/2021,1,2,5/4/2021 7:00
1410,4,5/1/2021,7,2,5/21/2021,293092,1,NULL,NULL,2,5/4/2021 7:00,5608,86,2323,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2323,6,96,5/4/2021,1,2,5/4/2021 7:00
1410,4,5/1/2021,7,2,5/21/2021,293092,1,NULL,NULL,2,5/4/2021 7:00,5609,95,1109,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1109,6,90,5/4/2021,1,2,5/4/2021 7:00
1410,4,5/1/2021,7,2,5/21/2021,293092,1,NULL,NULL,2,5/4/2021 7:00,5610,98,2361,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2361,6,96,5/4/2021,1,2,5/4/2021 7:00
1411,7,5/1/2021,2,2,5/21/2021,BC0280982,1,NULL,NULL,2,5/4/2021 7:00,5611,184,729,Shipping carton (Brown) 305x305x305mm,729,7,47.5,5/4/2021,1,2,5/4/2021 7:00
1411,7,5/1/2021,2,2,5/21/2021,BC0280982,1,NULL,NULL,2,5/4/2021 7:00,5612,193,1709,Black and orange glass with care despatch tape 48mmx75m,1709,7,38.4,5/4/2021,1,2,5/4/2021 7:00
1411,7,5/1/2021,2,2,5/21/2021,BC0280982,1,NULL,NULL,2,5/4/2021 7:00,5613,204,1957,Tape dispenser (Red),1957,7,170,5/4/2021,1,2,5/4/2021 7:00
1412,4,5/4/2021,7,2,5/24/2021,293092,1,NULL,NULL,7,5/5/2021 7:00,5614,77,2317,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2317,6,84,5/5/2021,1,7,5/5/2021 7:00
1412,4,5/4/2021,7,2,5/24/2021,293092,1,NULL,NULL,7,5/5/2021 7:00,5615,78,2323,"""The Gu"" red shirt XML tag t-shirt (White) XS",2323,6,84,5/5/2021,1,7,5/5/2021 7:00
1412,4,5/4/2021,7,2,5/24/2021,293092,1,NULL,NULL,7,5/5/2021 7:00,5616,80,1053,"""The Gu"" red shirt XML tag t-shirt (White) M",1053,6,84,5/5/2021,1,7,5/5/2021 7:00
1412,4,5/4/2021,7,2,5/24/2021,293092,1,NULL,NULL,7,5/5/2021 7:00,5617,86,2325,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2325,6,96,5/5/2021,1,7,5/5/2021 7:00
1412,4,5/4/2021,7,2,5/24/2021,293092,1,NULL,NULL,7,5/5/2021 7:00,5618,95,1112,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1112,6,90,5/5/2021,1,7,5/5/2021 7:00
1412,4,5/4/2021,7,2,5/24/2021,293092,1,NULL,NULL,7,5/5/2021 7:00,5619,98,2359,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2359,6,96,5/5/2021,1,7,5/5/2021 7:00
1413,7,5/4/2021,2,2,5/24/2021,BC0280982,1,NULL,NULL,7,5/5/2021 7:00,5620,184,759,Shipping carton (Brown) 305x305x305mm,759,7,47.5,5/5/2021,1,7,5/5/2021 7:00
1413,7,5/4/2021,2,2,5/24/2021,BC0280982,1,NULL,NULL,7,5/5/2021 7:00,5621,193,1725,Black and orange glass with care despatch tape 48mmx75m,1725,7,38.4,5/5/2021,1,7,5/5/2021 7:00
1413,7,5/4/2021,2,2,5/24/2021,BC0280982,1,NULL,NULL,7,5/5/2021 7:00,5622,204,1969,Tape dispenser (Red),1969,7,170,5/5/2021,1,7,5/5/2021 7:00
1414,4,5/5/2021,7,2,5/25/2021,293092,1,NULL,NULL,20,5/6/2021 7:00,5623,77,2315,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2315,6,84,5/6/2021,1,20,5/6/2021 7:00
1414,4,5/5/2021,7,2,5/25/2021,293092,1,NULL,NULL,20,5/6/2021 7:00,5624,78,2344,"""The Gu"" red shirt XML tag t-shirt (White) XS",2344,6,84,5/6/2021,1,20,5/6/2021 7:00
1414,4,5/5/2021,7,2,5/25/2021,293092,1,NULL,NULL,20,5/6/2021 7:00,5625,80,1060,"""The Gu"" red shirt XML tag t-shirt (White) M",1060,6,84,5/6/2021,1,20,5/6/2021 7:00
1414,4,5/5/2021,7,2,5/25/2021,293092,1,NULL,NULL,20,5/6/2021 7:00,5626,86,2324,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2324,6,96,5/6/2021,1,20,5/6/2021 7:00
1414,4,5/5/2021,7,2,5/25/2021,293092,1,NULL,NULL,20,5/6/2021 7:00,5627,95,1109,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1109,6,90,5/6/2021,1,20,5/6/2021 7:00
