PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
903,4,7/1/2020,7,2,7/21/2020,293092,1,NULL,NULL,14,7/2/2020 7:00,3478,77,1406,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1406,6,84,7/2/2020,1,14,7/2/2020 7:00
903,4,7/1/2020,7,2,7/21/2020,293092,1,NULL,NULL,14,7/2/2020 7:00,3479,78,1493,"""The Gu"" red shirt XML tag t-shirt (White) XS",1493,6,84,7/2/2020,1,14,7/2/2020 7:00
903,4,7/1/2020,7,2,7/21/2020,293092,1,NULL,NULL,14,7/2/2020 7:00,3480,80,601,"""The Gu"" red shirt XML tag t-shirt (White) M",601,6,84,7/2/2020,1,14,7/2/2020 7:00
903,4,7/1/2020,7,2,7/21/2020,293092,1,NULL,NULL,14,7/2/2020 7:00,3481,86,1394,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1394,6,96,7/2/2020,1,14,7/2/2020 7:00
903,4,7/1/2020,7,2,7/21/2020,293092,1,NULL,NULL,14,7/2/2020 7:00,3482,95,779,"""The Gu"" red shirt XML tag t-shirt (Black) XL",779,6,90,7/2/2020,1,14,7/2/2020 7:00
903,4,7/1/2020,7,2,7/21/2020,293092,1,NULL,NULL,14,7/2/2020 7:00,3483,98,1527,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1527,6,96,7/2/2020,1,14,7/2/2020 7:00
904,7,7/1/2020,2,2,7/21/2020,BC0280982,1,NULL,NULL,14,7/2/2020 7:00,3484,184,112,Shipping carton (Brown) 305x305x305mm,112,7,47.5,7/2/2020,1,14,7/2/2020 7:00
904,7,7/1/2020,2,2,7/21/2020,BC0280982,1,NULL,NULL,14,7/2/2020 7:00,3485,193,863,Black and orange glass with care despatch tape 48mmx75m,863,7,38.4,7/2/2020,1,14,7/2/2020 7:00
904,7,7/1/2020,2,2,7/21/2020,BC0280982,1,NULL,NULL,14,7/2/2020 7:00,3486,204,1102,Tape dispenser (Red),1102,7,170,7/2/2020,1,14,7/2/2020 7:00
905,4,7/2/2020,7,2,7/22/2020,293092,1,NULL,NULL,14,7/3/2020 7:00,3487,77,1420,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1420,6,84,7/3/2020,1,14,7/3/2020 7:00
905,4,7/2/2020,7,2,7/22/2020,293092,1,NULL,NULL,14,7/3/2020 7:00,3488,78,1491,"""The Gu"" red shirt XML tag t-shirt (White) XS",1491,6,84,7/3/2020,1,14,7/3/2020 7:00
905,4,7/2/2020,7,2,7/22/2020,293092,1,NULL,NULL,14,7/3/2020 7:00,3489,80,597,"""The Gu"" red shirt XML tag t-shirt (White) M",597,6,84,7/3/2020,1,14,7/3/2020 7:00
905,4,7/2/2020,7,2,7/22/2020,293092,1,NULL,NULL,14,7/3/2020 7:00,3490,86,1402,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1402,6,96,7/3/2020,1,14,7/3/2020 7:00
905,4,7/2/2020,7,2,7/22/2020,293092,1,NULL,NULL,14,7/3/2020 7:00,3491,95,782,"""The Gu"" red shirt XML tag t-shirt (Black) XL",782,6,90,7/3/2020,1,14,7/3/2020 7:00
905,4,7/2/2020,7,2,7/22/2020,293092,1,NULL,NULL,14,7/3/2020 7:00,3492,98,1536,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1536,6,96,7/3/2020,1,14,7/3/2020 7:00
906,7,7/2/2020,2,2,7/22/2020,BC0280982,1,NULL,NULL,14,7/3/2020 7:00,3493,184,140,Shipping carton (Brown) 305x305x305mm,140,7,47.5,7/3/2020,1,14,7/3/2020 7:00
906,7,7/2/2020,2,2,7/22/2020,BC0280982,1,NULL,NULL,14,7/3/2020 7:00,3494,193,863,Black and orange glass with care despatch tape 48mmx75m,863,7,38.4,7/3/2020,1,14,7/3/2020 7:00
906,7,7/2/2020,2,2,7/22/2020,BC0280982,1,NULL,NULL,14,7/3/2020 7:00,3495,204,1103,Tape dispenser (Red),1103,7,170,7/3/2020,1,14,7/3/2020 7:00
907,4,7/3/2020,7,2,7/23/2020,293092,1,NULL,NULL,18,7/4/2020 7:00,3496,77,1425,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1425,6,84,7/4/2020,1,18,7/4/2020 7:00
907,4,7/3/2020,7,2,7/23/2020,293092,1,NULL,NULL,18,7/4/2020 7:00,3497,78,1497,"""The Gu"" red shirt XML tag t-shirt (White) XS",1497,6,84,7/4/2020,1,18,7/4/2020 7:00
907,4,7/3/2020,7,2,7/23/2020,293092,1,NULL,NULL,18,7/4/2020 7:00,3498,80,602,"""The Gu"" red shirt XML tag t-shirt (White) M",602,6,84,7/4/2020,1,18,7/4/2020 7:00
907,4,7/3/2020,7,2,7/23/2020,293092,1,NULL,NULL,18,7/4/2020 7:00,3499,86,1400,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1400,6,96,7/4/2020,1,18,7/4/2020 7:00
907,4,7/3/2020,7,2,7/23/2020,293092,1,NULL,NULL,18,7/4/2020 7:00,3500,95,787,"""The Gu"" red shirt XML tag t-shirt (Black) XL",787,6,90,7/4/2020,1,18,7/4/2020 7:00
907,4,7/3/2020,7,2,7/23/2020,293092,1,NULL,NULL,18,7/4/2020 7:00,3501,98,1548,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1548,6,96,7/4/2020,1,18,7/4/2020 7:00
