PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
204,4,5/1/2019,7,2,5/21/2019,293092,1,NULL,NULL,10,5/2/2019 7:00,832,77,263,"""The Gu"" red shirt XML tag t-shirt (White) XXS",263,6,84,5/2/2019,1,10,5/2/2019 7:00
204,4,5/1/2019,7,2,5/21/2019,293092,1,NULL,NULL,10,5/2/2019 7:00,833,78,322,"""The Gu"" red shirt XML tag t-shirt (White) XS",322,6,84,5/2/2019,1,10,5/2/2019 7:00
204,4,5/1/2019,7,2,5/21/2019,293092,1,NULL,NULL,10,5/2/2019 7:00,834,80,110,"""The Gu"" red shirt XML tag t-shirt (White) M",110,6,84,5/2/2019,1,10,5/2/2019 7:00
204,4,5/1/2019,7,2,5/21/2019,293092,1,NULL,NULL,10,5/2/2019 7:00,835,86,195,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",195,6,96,5/2/2019,1,10,5/2/2019 7:00
204,4,5/1/2019,7,2,5/21/2019,293092,1,NULL,NULL,10,5/2/2019 7:00,836,95,103,"""The Gu"" red shirt XML tag t-shirt (Black) XL",103,6,90,5/2/2019,1,10,5/2/2019 7:00
204,4,5/1/2019,7,2,5/21/2019,293092,1,NULL,NULL,10,5/2/2019 7:00,837,98,295,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",295,6,96,5/2/2019,1,10,5/2/2019 7:00
205,7,5/1/2019,2,2,5/21/2019,BC0280982,1,NULL,NULL,10,5/2/2019 7:00,838,193,119,Black and orange glass with care despatch tape 48mmx75m,119,7,38.4,5/2/2019,1,10,5/2/2019 7:00
205,7,5/1/2019,2,2,5/21/2019,BC0280982,1,NULL,NULL,10,5/2/2019 7:00,839,204,42,Tape dispenser (Red),42,7,170,5/2/2019,1,10,5/2/2019 7:00
206,4,5/2/2019,7,2,5/22/2019,293092,1,NULL,NULL,4,5/3/2019 7:00,840,77,261,"""The Gu"" red shirt XML tag t-shirt (White) XXS",261,6,84,5/3/2019,1,4,5/3/2019 7:00
206,4,5/2/2019,7,2,5/22/2019,293092,1,NULL,NULL,4,5/3/2019 7:00,841,78,349,"""The Gu"" red shirt XML tag t-shirt (White) XS",349,6,84,5/3/2019,1,4,5/3/2019 7:00
