PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
1664,4,10/1/2021,7,2,10/21/2021,293092,1,NULL,NULL,4,10/2/2021 7:00,6669,77,2715,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2715,6,84,10/2/2021,1,4,10/2/2021 7:00
1664,4,10/1/2021,7,2,10/21/2021,293092,1,NULL,NULL,4,10/2/2021 7:00,6670,78,2894,"""The Gu"" red shirt XML tag t-shirt (White) XS",2894,6,84,10/2/2021,1,4,10/2/2021 7:00
1664,4,10/1/2021,7,2,10/21/2021,293092,1,NULL,NULL,4,10/2/2021 7:00,6671,80,1440,"""The Gu"" red shirt XML tag t-shirt (White) M",1440,6,84,10/2/2021,1,4,10/2/2021 7:00
1664,4,10/1/2021,7,2,10/21/2021,293092,1,NULL,NULL,4,10/2/2021 7:00,6672,86,2821,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2821,6,96,10/2/2021,1,4,10/2/2021 7:00
1664,4,10/1/2021,7,2,10/21/2021,293092,1,NULL,NULL,4,10/2/2021 7:00,6673,95,1406,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1406,6,90,10/2/2021,1,4,10/2/2021 7:00
1664,4,10/1/2021,7,2,10/21/2021,293092,1,NULL,NULL,4,10/2/2021 7:00,6674,98,2907,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2907,6,96,10/2/2021,1,4,10/2/2021 7:00
1665,7,10/1/2021,2,2,10/21/2021,BC0280982,1,NULL,NULL,4,10/2/2021 7:00,6675,184,1199,Shipping carton (Brown) 305x305x305mm,1199,7,47.5,10/2/2021,1,4,10/2/2021 7:00
1665,7,10/1/2021,2,2,10/21/2021,BC0280982,1,NULL,NULL,4,10/2/2021 7:00,6676,193,2195,Black and orange glass with care despatch tape 48mmx75m,2195,7,38.4,10/2/2021,1,4,10/2/2021 7:00
1665,7,10/1/2021,2,2,10/21/2021,BC0280982,1,NULL,NULL,4,10/2/2021 7:00,6677,204,2466,Tape dispenser (Red),2466,7,170,10/2/2021,1,4,10/2/2021 7:00
1666,4,10/2/2021,7,2,10/22/2021,293092,1,NULL,NULL,17,10/5/2021 7:00,6678,77,2722,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2722,6,84,10/5/2021,1,17,10/5/2021 7:00
1666,4,10/2/2021,7,2,10/22/2021,293092,1,NULL,NULL,17,10/5/2021 7:00,6679,78,2898,"""The Gu"" red shirt XML tag t-shirt (White) XS",2898,6,84,10/5/2021,1,17,10/5/2021 7:00
1666,4,10/2/2021,7,2,10/22/2021,293092,1,NULL,NULL,17,10/5/2021 7:00,6680,80,1444,"""The Gu"" red shirt XML tag t-shirt (White) M",1444,6,84,10/5/2021,1,17,10/5/2021 7:00
1666,4,10/2/2021,7,2,10/22/2021,293092,1,NULL,NULL,17,10/5/2021 7:00,6681,86,2831,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2831,6,96,10/5/2021,1,17,10/5/2021 7:00
1666,4,10/2/2021,7,2,10/22/2021,293092,1,NULL,NULL,17,10/5/2021 7:00,6682,95,1411,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1411,6,90,10/5/2021,1,17,10/5/2021 7:00
1666,4,10/2/2021,7,2,10/22/2021,293092,1,NULL,NULL,17,10/5/2021 7:00,6683,98,2928,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2928,6,96,10/5/2021,1,17,10/5/2021 7:00
1667,7,10/2/2021,2,2,10/22/2021,BC0280982,1,NULL,NULL,17,10/5/2021 7:00,6684,184,1203,Shipping carton (Brown) 305x305x305mm,1203,7,47.5,10/5/2021,1,17,10/5/2021 7:00
1667,7,10/2/2021,2,2,10/22/2021,BC0280982,1,NULL,NULL,17,10/5/2021 7:00,6685,193,2218,Black and orange glass with care despatch tape 48mmx75m,2218,7,38.4,10/5/2021,1,17,10/5/2021 7:00
1667,7,10/2/2021,2,2,10/22/2021,BC0280982,1,NULL,NULL,17,10/5/2021 7:00,6686,204,2465,Tape dispenser (Red),2465,7,170,10/5/2021,1,17,10/5/2021 7:00
1668,4,10/3/2021,7,2,10/17/2021,293092,1,NULL,NULL,17,10/5/2021 7:00,6687,78,7,"""The Gu"" red shirt XML tag t-shirt (White) XS",7,6,84,10/5/2021,1,17,10/5/2021 7:00
1668,4,10/3/2021,7,2,10/17/2021,293092,1,NULL,NULL,17,10/5/2021 7:00,6688,80,10,"""The Gu"" red shirt XML tag t-shirt (White) M",10,6,84,10/5/2021,1,17,10/5/2021 7:00
1669,7,10/3/2021,2,2,10/17/2021,BC0280982,1,NULL,NULL,17,10/5/2021 7:00,6689,184,5,Shipping carton (Brown) 305x305x305mm,5,7,47.5,10/5/2021,1,17,10/5/2021 7:00
1670,4,10/5/2021,7,2,10/25/2021,293092,1,NULL,NULL,2,10/6/2021 7:00,6690,77,2718,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2718,6,84,10/6/2021,1,2,10/6/2021 7:00
