PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
558,4,12/2/2019,7,2,12/22/2019,293092,1,NULL,NULL,8,12/3/2019 7:00,2160,77,767,"""The Gu"" red shirt XML tag t-shirt (White) XXS",767,6,84,12/3/2019,1,8,12/3/2019 7:00
558,4,12/2/2019,7,2,12/22/2019,293092,1,NULL,NULL,8,12/3/2019 7:00,2161,78,981,"""The Gu"" red shirt XML tag t-shirt (White) XS",981,6,84,12/3/2019,1,8,12/3/2019 7:00
558,4,12/2/2019,7,2,12/22/2019,293092,1,NULL,NULL,8,12/3/2019 7:00,2162,80,397,"""The Gu"" red shirt XML tag t-shirt (White) M",397,6,84,12/3/2019,1,8,12/3/2019 7:00
558,4,12/2/2019,7,2,12/22/2019,293092,1,NULL,NULL,8,12/3/2019 7:00,2163,86,816,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",816,6,96,12/3/2019,1,8,12/3/2019 7:00
558,4,12/2/2019,7,2,12/22/2019,293092,1,NULL,NULL,8,12/3/2019 7:00,2164,95,521,"""The Gu"" red shirt XML tag t-shirt (Black) XL",521,6,90,12/3/2019,1,8,12/3/2019 7:00
558,4,12/2/2019,7,2,12/22/2019,293092,1,NULL,NULL,8,12/3/2019 7:00,2165,98,978,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",978,6,96,12/3/2019,1,8,12/3/2019 7:00
559,7,12/2/2019,2,2,12/22/2019,BC0280982,1,NULL,NULL,8,12/3/2019 7:00,2166,193,344,Black and orange glass with care despatch tape 48mmx75m,344,7,38.4,12/3/2019,1,8,12/3/2019 7:00
559,7,12/2/2019,2,2,12/22/2019,BC0280982,1,NULL,NULL,8,12/3/2019 7:00,2167,204,467,Tape dispenser (Red),467,7,170,12/3/2019,1,8,12/3/2019 7:00
560,4,12/3/2019,7,2,12/23/2019,293092,1,NULL,NULL,17,12/4/2019 7:00,2168,77,769,"""The Gu"" red shirt XML tag t-shirt (White) XXS",769,6,84,12/4/2019,1,17,12/4/2019 7:00
560,4,12/3/2019,7,2,12/23/2019,293092,1,NULL,NULL,17,12/4/2019 7:00,2169,78,979,"""The Gu"" red shirt XML tag t-shirt (White) XS",979,6,84,12/4/2019,1,17,12/4/2019 7:00
