PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
1766,4,12/1/2021,7,2,12/21/2021,293092,1,NULL,NULL,16,12/2/2021 7:00,7083,77,2907,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2907,6,84,12/2/2021,1,16,12/2/2021 7:00
1766,4,12/1/2021,7,2,12/21/2021,293092,1,NULL,NULL,16,12/2/2021 7:00,7084,78,3150,"""The Gu"" red shirt XML tag t-shirt (White) XS",3150,6,84,12/2/2021,1,16,12/2/2021 7:00
1766,4,12/1/2021,7,2,12/21/2021,293092,1,NULL,NULL,16,12/2/2021 7:00,7085,80,1562,"""The Gu"" red shirt XML tag t-shirt (White) M",1562,6,84,12/2/2021,1,16,12/2/2021 7:00
1766,4,12/1/2021,7,2,12/21/2021,293092,1,NULL,NULL,16,12/2/2021 7:00,7086,86,3109,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",3109,6,96,12/2/2021,1,16,12/2/2021 7:00
1766,4,12/1/2021,7,2,12/21/2021,293092,1,NULL,NULL,16,12/2/2021 7:00,7087,95,1486,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1486,6,90,12/2/2021,1,16,12/2/2021 7:00
1766,4,12/1/2021,7,2,12/21/2021,293092,1,NULL,NULL,16,12/2/2021 7:00,7088,98,3106,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",3106,6,96,12/2/2021,1,16,12/2/2021 7:00
1767,7,12/1/2021,2,2,12/21/2021,BC0280982,1,NULL,NULL,16,12/2/2021 7:00,7089,184,1341,Shipping carton (Brown) 305x305x305mm,1341,7,47.5,12/2/2021,1,16,12/2/2021 7:00
1767,7,12/1/2021,2,2,12/21/2021,BC0280982,1,NULL,NULL,16,12/2/2021 7:00,7090,193,2343,Black and orange glass with care despatch tape 48mmx75m,2343,7,38.4,12/2/2021,1,16,12/2/2021 7:00
1767,7,12/1/2021,2,2,12/21/2021,BC0280982,1,NULL,NULL,16,12/2/2021 7:00,7091,204,2624,Tape dispenser (Red),2624,7,170,12/2/2021,1,16,12/2/2021 7:00
1768,4,12/2/2021,7,2,12/22/2021,293092,1,NULL,NULL,2,12/3/2021 7:00,7092,77,2905,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2905,6,84,12/3/2021,1,2,12/3/2021 7:00
1768,4,12/2/2021,7,2,12/22/2021,293092,1,NULL,NULL,2,12/3/2021 7:00,7093,78,3149,"""The Gu"" red shirt XML tag t-shirt (White) XS",3149,6,84,12/3/2021,1,2,12/3/2021 7:00
1768,4,12/2/2021,7,2,12/22/2021,293092,1,NULL,NULL,2,12/3/2021 7:00,7094,80,1558,"""The Gu"" red shirt XML tag t-shirt (White) M",1558,6,84,12/3/2021,1,2,12/3/2021 7:00
1768,4,12/2/2021,7,2,12/22/2021,293092,1,NULL,NULL,2,12/3/2021 7:00,7095,86,3107,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",3107,6,96,12/3/2021,1,2,12/3/2021 7:00
1768,4,12/2/2021,7,2,12/22/2021,293092,1,NULL,NULL,2,12/3/2021 7:00,7096,95,1487,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1487,6,90,12/3/2021,1,2,12/3/2021 7:00
