PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
106,4,3/1/2019,7,2,3/21/2019,293092,1,NULL,NULL,4,3/4/2019 7:00,469,77,92,"""The Gu"" red shirt XML tag t-shirt (White) XXS",92,6,84,3/4/2019,1,4,3/4/2019 7:00
106,4,3/1/2019,7,2,3/21/2019,293092,1,NULL,NULL,4,3/4/2019 7:00,470,78,127,"""The Gu"" red shirt XML tag t-shirt (White) XS",127,6,84,3/4/2019,1,4,3/4/2019 7:00
106,4,3/1/2019,7,2,3/21/2019,293092,1,NULL,NULL,4,3/4/2019 7:00,471,80,20,"""The Gu"" red shirt XML tag t-shirt (White) M",20,6,84,3/4/2019,1,4,3/4/2019 7:00
106,4,3/1/2019,7,2,3/21/2019,293092,1,NULL,NULL,4,3/4/2019 7:00,472,86,74,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",74,6,96,3/4/2019,1,4,3/4/2019 7:00
106,4,3/1/2019,7,2,3/21/2019,293092,1,NULL,NULL,4,3/4/2019 7:00,473,95,22,"""The Gu"" red shirt XML tag t-shirt (Black) XL",22,6,90,3/4/2019,1,4,3/4/2019 7:00
106,4,3/1/2019,7,2,3/21/2019,293092,1,NULL,NULL,4,3/4/2019 7:00,474,98,97,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",97,6,96,3/4/2019,1,4,3/4/2019 7:00
107,7,3/1/2019,2,2,3/21/2019,BC0280982,1,NULL,NULL,4,3/4/2019 7:00,475,204,23,Tape dispenser (Red),23,7,170,3/4/2019,1,4,3/4/2019 7:00
108,4,3/2/2019,7,2,3/9/2019,293092,1,NULL,NULL,4,3/4/2019 7:00,476,77,6,"""The Gu"" red shirt XML tag t-shirt (White) XXS",6,6,84,3/4/2019,1,4,3/4/2019 7:00
108,4,3/2/2019,7,2,3/9/2019,293092,1,NULL,NULL,4,3/4/2019 7:00,477,78,1,"""The Gu"" red shirt XML tag t-shirt (White) XS",1,6,84,3/4/2019,1,4,3/4/2019 7:00
108,4,3/2/2019,7,2,3/9/2019,293092,1,NULL,NULL,4,3/4/2019 7:00,478,80,15,"""The Gu"" red shirt XML tag t-shirt (White) M",15,6,84,3/4/2019,1,4,3/4/2019 7:00
108,4,3/2/2019,7,2,3/9/2019,293092,1,NULL,NULL,4,3/4/2019 7:00,479,95,8,"""The Gu"" red shirt XML tag t-shirt (Black) XL",8,6,90,3/4/2019,1,4,3/4/2019 7:00
108,4,3/2/2019,7,2,3/9/2019,293092,1,NULL,NULL,4,3/4/2019 7:00,480,98,1,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1,6,96,3/4/2019,1,4,3/4/2019 7:00
109,4,3/4/2019,7,2,3/24/2019,293092,1,NULL,NULL,19,3/5/2019 7:00,481,77,97,"""The Gu"" red shirt XML tag t-shirt (White) XXS",97,6,84,3/5/2019,1,19,3/5/2019 7:00
109,4,3/4/2019,7,2,3/24/2019,293092,1,NULL,NULL,19,3/5/2019 7:00,482,78,134,"""The Gu"" red shirt XML tag t-shirt (White) XS",134,6,84,3/5/2019,1,19,3/5/2019 7:00
109,4,3/4/2019,7,2,3/24/2019,293092,1,NULL,NULL,19,3/5/2019 7:00,483,80,50,"""The Gu"" red shirt XML tag t-shirt (White) M",50,6,84,3/5/2019,1,19,3/5/2019 7:00
109,4,3/4/2019,7,2,3/24/2019,293092,1,NULL,NULL,19,3/5/2019 7:00,484,86,77,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",77,6,96,3/5/2019,1,19,3/5/2019 7:00
109,4,3/4/2019,7,2,3/24/2019,293092,1,NULL,NULL,19,3/5/2019 7:00,485,95,31,"""The Gu"" red shirt XML tag t-shirt (Black) XL",31,6,90,3/5/2019,1,19,3/5/2019 7:00
109,4,3/4/2019,7,2,3/24/2019,293092,1,NULL,NULL,19,3/5/2019 7:00,486,98,105,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",105,6,96,3/5/2019,1,19,3/5/2019 7:00
110,7,3/4/2019,2,2,3/24/2019,BC0280982,1,NULL,NULL,19,3/5/2019 7:00,487,204,28,Tape dispenser (Red),28,7,170,3/5/2019,1,19,3/5/2019 7:00
111,4,3/5/2019,7,2,3/25/2019,293092,1,NULL,NULL,13,3/6/2019 7:00,488,77,95,"""The Gu"" red shirt XML tag t-shirt (White) XXS",95,6,84,3/6/2019,1,13,3/6/2019 7:00
111,4,3/5/2019,7,2,3/25/2019,293092,1,NULL,NULL,13,3/6/2019 7:00,489,78,138,"""The Gu"" red shirt XML tag t-shirt (White) XS",138,6,84,3/6/2019,1,13,3/6/2019 7:00
111,4,3/5/2019,7,2,3/25/2019,293092,1,NULL,NULL,13,3/6/2019 7:00,490,80,47,"""The Gu"" red shirt XML tag t-shirt (White) M",47,6,84,3/6/2019,1,13,3/6/2019 7:00
111,4,3/5/2019,7,2,3/25/2019,293092,1,NULL,NULL,13,3/6/2019 7:00,491,86,75,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",75,6,96,3/6/2019,1,13,3/6/2019 7:00
111,4,3/5/2019,7,2,3/25/2019,293092,1,NULL,NULL,13,3/6/2019 7:00,492,95,36,"""The Gu"" red shirt XML tag t-shirt (Black) XL",36,6,90,3/6/2019,1,13,3/6/2019 7:00
111,4,3/5/2019,7,2,3/25/2019,293092,1,NULL,NULL,13,3/6/2019 7:00,493,98,103,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",103,6,96,3/6/2019,1,13,3/6/2019 7:00
112,7,3/5/2019,2,2,3/25/2019,BC0280982,1,NULL,NULL,13,3/6/2019 7:00,494,204,24,Tape dispenser (Red),24,7,170,3/6/2019,1,13,3/6/2019 7:00
113,4,3/6/2019,7,2,3/26/2019,293092,1,NULL,NULL,18,3/7/2019 7:00,495,77,98,"""The Gu"" red shirt XML tag t-shirt (White) XXS",98,6,84,3/7/2019,1,18,3/7/2019 7:00
113,4,3/6/2019,7,2,3/26/2019,293092,1,NULL,NULL,18,3/7/2019 7:00,496,78,136,"""The Gu"" red shirt XML tag t-shirt (White) XS",136,6,84,3/7/2019,1,18,3/7/2019 7:00
113,4,3/6/2019,7,2,3/26/2019,293092,1,NULL,NULL,18,3/7/2019 7:00,497,80,47,"""The Gu"" red shirt XML tag t-shirt (White) M",47,6,84,3/7/2019,1,18,3/7/2019 7:00
