PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
510,4,11/1/2019,7,2,11/21/2019,293092,1,NULL,NULL,4,11/4/2019 7:00,1981,77,703,"""The Gu"" red shirt XML tag t-shirt (White) XXS",703,6,84,11/4/2019,1,4,11/4/2019 7:00
510,4,11/1/2019,7,2,11/21/2019,293092,1,NULL,NULL,4,11/4/2019 7:00,1982,78,924,"""The Gu"" red shirt XML tag t-shirt (White) XS",924,6,84,11/4/2019,1,4,11/4/2019 7:00
510,4,11/1/2019,7,2,11/21/2019,293092,1,NULL,NULL,4,11/4/2019 7:00,1983,80,347,"""The Gu"" red shirt XML tag t-shirt (White) M",347,6,84,11/4/2019,1,4,11/4/2019 7:00
510,4,11/1/2019,7,2,11/21/2019,293092,1,NULL,NULL,4,11/4/2019 7:00,1984,86,752,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",752,6,96,11/4/2019,1,4,11/4/2019 7:00
510,4,11/1/2019,7,2,11/21/2019,293092,1,NULL,NULL,4,11/4/2019 7:00,1985,95,447,"""The Gu"" red shirt XML tag t-shirt (Black) XL",447,6,90,11/4/2019,1,4,11/4/2019 7:00
510,4,11/1/2019,7,2,11/21/2019,293092,1,NULL,NULL,4,11/4/2019 7:00,1986,98,867,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",867,6,96,11/4/2019,1,4,11/4/2019 7:00
511,7,11/1/2019,2,2,11/21/2019,BC0280982,1,NULL,NULL,4,11/4/2019 7:00,1987,193,305,Black and orange glass with care despatch tape 48mmx75m,305,7,38.4,11/4/2019,1,4,11/4/2019 7:00
511,7,11/1/2019,2,2,11/21/2019,BC0280982,1,NULL,NULL,4,11/4/2019 7:00,1988,204,340,Tape dispenser (Red),340,7,170,11/4/2019,1,4,11/4/2019 7:00
512,4,11/2/2019,7,2,11/22/2019,293092,1,NULL,NULL,4,11/4/2019 7:00,1989,80,2,"""The Gu"" red shirt XML tag t-shirt (White) M",2,6,84,11/4/2019,1,4,11/4/2019 7:00
512,4,11/2/2019,7,2,11/22/2019,293092,1,NULL,NULL,4,11/4/2019 7:00,1990,86,2,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2,6,96,11/4/2019,1,4,11/4/2019 7:00
512,4,11/2/2019,7,2,11/22/2019,293092,1,NULL,NULL,4,11/4/2019 7:00,1991,95,12,"""The Gu"" red shirt XML tag t-shirt (Black) XL",12,6,90,11/4/2019,1,4,11/4/2019 7:00
513,7,11/2/2019,2,2,11/22/2019,BC0280982,1,NULL,NULL,4,11/4/2019 7:00,1992,204,4,Tape dispenser (Red),4,7,170,11/4/2019,1,4,11/4/2019 7:00
514,4,11/4/2019,7,2,11/24/2019,293092,1,NULL,NULL,6,11/5/2019 7:00,1993,77,699,"""The Gu"" red shirt XML tag t-shirt (White) XXS",699,6,84,11/5/2019,1,6,11/5/2019 7:00
514,4,11/4/2019,7,2,11/24/2019,293092,1,NULL,NULL,6,11/5/2019 7:00,1994,78,931,"""The Gu"" red shirt XML tag t-shirt (White) XS",931,6,84,11/5/2019,1,6,11/5/2019 7:00
514,4,11/4/2019,7,2,11/24/2019,293092,1,NULL,NULL,6,11/5/2019 7:00,1995,80,345,"""The Gu"" red shirt XML tag t-shirt (White) M",345,6,84,11/5/2019,1,6,11/5/2019 7:00
514,4,11/4/2019,7,2,11/24/2019,293092,1,NULL,NULL,6,11/5/2019 7:00,1996,86,752,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",752,6,96,11/5/2019,1,6,11/5/2019 7:00
514,4,11/4/2019,7,2,11/24/2019,293092,1,NULL,NULL,6,11/5/2019 7:00,1997,95,455,"""The Gu"" red shirt XML tag t-shirt (Black) XL",455,6,90,11/5/2019,1,6,11/5/2019 7:00
514,4,11/4/2019,7,2,11/24/2019,293092,1,NULL,NULL,6,11/5/2019 7:00,1998,98,870,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",870,6,96,11/5/2019,1,6,11/5/2019 7:00
515,7,11/4/2019,2,2,11/24/2019,BC0280982,1,NULL,NULL,6,11/5/2019 7:00,1999,193,303,Black and orange glass with care despatch tape 48mmx75m,303,7,38.4,11/5/2019,1,6,11/5/2019 7:00
515,7,11/4/2019,2,2,11/24/2019,BC0280982,1,NULL,NULL,6,11/5/2019 7:00,2000,204,351,Tape dispenser (Red),351,7,170,11/5/2019,1,6,11/5/2019 7:00
516,4,11/5/2019,7,2,11/25/2019,293092,1,NULL,NULL,8,11/6/2019 7:00,2001,77,699,"""The Gu"" red shirt XML tag t-shirt (White) XXS",699,6,84,11/6/2019,1,8,11/6/2019 7:00
516,4,11/5/2019,7,2,11/25/2019,293092,1,NULL,NULL,8,11/6/2019 7:00,2002,78,929,"""The Gu"" red shirt XML tag t-shirt (White) XS",929,6,84,11/6/2019,1,8,11/6/2019 7:00
516,4,11/5/2019,7,2,11/25/2019,293092,1,NULL,NULL,8,11/6/2019 7:00,2003,80,341,"""The Gu"" red shirt XML tag t-shirt (White) M",341,6,84,11/6/2019,1,8,11/6/2019 7:00
516,4,11/5/2019,7,2,11/25/2019,293092,1,NULL,NULL,8,11/6/2019 7:00,2004,86,750,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",750,6,96,11/6/2019,1,8,11/6/2019 7:00
516,4,11/5/2019,7,2,11/25/2019,293092,1,NULL,NULL,8,11/6/2019 7:00,2005,95,453,"""The Gu"" red shirt XML tag t-shirt (Black) XL",453,6,90,11/6/2019,1,8,11/6/2019 7:00
516,4,11/5/2019,7,2,11/25/2019,293092,1,NULL,NULL,8,11/6/2019 7:00,2006,98,888,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",888,6,96,11/6/2019,1,8,11/6/2019 7:00
