PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
1261,4,2/2/2021,7,2,2/22/2021,293092,1,NULL,NULL,14,2/3/2021 7:00,4982,77,2079,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2079,6,84,2/3/2021,1,14,2/3/2021 7:00
1261,4,2/2/2021,7,2,2/22/2021,293092,1,NULL,NULL,14,2/3/2021 7:00,4983,78,2019,"""The Gu"" red shirt XML tag t-shirt (White) XS",2019,6,84,2/3/2021,1,14,2/3/2021 7:00
1261,4,2/2/2021,7,2,2/22/2021,293092,1,NULL,NULL,14,2/3/2021 7:00,4984,80,935,"""The Gu"" red shirt XML tag t-shirt (White) M",935,6,84,2/3/2021,1,14,2/3/2021 7:00
1261,4,2/2/2021,7,2,2/22/2021,293092,1,NULL,NULL,14,2/3/2021 7:00,4985,86,2111,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2111,6,96,2/3/2021,1,14,2/3/2021 7:00
1261,4,2/2/2021,7,2,2/22/2021,293092,1,NULL,NULL,14,2/3/2021 7:00,4986,95,1009,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1009,6,90,2/3/2021,1,14,2/3/2021 7:00
1261,4,2/2/2021,7,2,2/22/2021,293092,1,NULL,NULL,14,2/3/2021 7:00,4987,98,2087,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2087,6,96,2/3/2021,1,14,2/3/2021 7:00
1262,7,2/2/2021,2,2,2/22/2021,BC0280982,1,NULL,NULL,14,2/3/2021 7:00,4988,184,547,Shipping carton (Brown) 305x305x305mm,547,7,47.5,2/3/2021,1,14,2/3/2021 7:00
1262,7,2/2/2021,2,2,2/22/2021,BC0280982,1,NULL,NULL,14,2/3/2021 7:00,4989,193,1373,Black and orange glass with care despatch tape 48mmx75m,1373,7,38.4,2/3/2021,1,14,2/3/2021 7:00
1262,7,2/2/2021,2,2,2/22/2021,BC0280982,1,NULL,NULL,14,2/3/2021 7:00,4990,204,1740,Tape dispenser (Red),1740,7,170,2/3/2021,1,14,2/3/2021 7:00
1263,4,2/3/2021,7,2,2/23/2021,293092,1,NULL,NULL,6,2/4/2021 7:00,4991,77,2086,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2086,6,84,2/4/2021,1,6,2/4/2021 7:00
1263,4,2/3/2021,7,2,2/23/2021,293092,1,NULL,NULL,6,2/4/2021 7:00,4992,78,2034,"""The Gu"" red shirt XML tag t-shirt (White) XS",2034,6,84,2/4/2021,1,6,2/4/2021 7:00
1263,4,2/3/2021,7,2,2/23/2021,293092,1,NULL,NULL,6,2/4/2021 7:00,4993,80,943,"""The Gu"" red shirt XML tag t-shirt (White) M",943,6,84,2/4/2021,1,6,2/4/2021 7:00
1263,4,2/3/2021,7,2,2/23/2021,293092,1,NULL,NULL,6,2/4/2021 7:00,4994,86,2115,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2115,6,96,2/4/2021,1,6,2/4/2021 7:00
1263,4,2/3/2021,7,2,2/23/2021,293092,1,NULL,NULL,6,2/4/2021 7:00,4995,95,1017,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1017,6,90,2/4/2021,1,6,2/4/2021 7:00
1263,4,2/3/2021,7,2,2/23/2021,293092,1,NULL,NULL,6,2/4/2021 7:00,4996,98,2096,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2096,6,96,2/4/2021,1,6,2/4/2021 7:00
1264,7,2/3/2021,2,2,2/23/2021,BC0280982,1,NULL,NULL,6,2/4/2021 7:00,4997,184,560,Shipping carton (Brown) 305x305x305mm,560,7,47.5,2/4/2021,1,6,2/4/2021 7:00
1264,7,2/3/2021,2,2,2/23/2021,BC0280982,1,NULL,NULL,6,2/4/2021 7:00,4998,193,1385,Black and orange glass with care despatch tape 48mmx75m,1385,7,38.4,2/4/2021,1,6,2/4/2021 7:00
1264,7,2/3/2021,2,2,2/23/2021,BC0280982,1,NULL,NULL,6,2/4/2021 7:00,4999,204,1748,Tape dispenser (Red),1748,7,170,2/4/2021,1,6,2/4/2021 7:00
1265,4,2/4/2021,7,2,2/24/2021,293092,1,NULL,NULL,3,2/5/2021 7:00,5000,77,2093,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2093,6,84,2/5/2021,1,3,2/5/2021 7:00
1265,4,2/4/2021,7,2,2/24/2021,293092,1,NULL,NULL,3,2/5/2021 7:00,5001,78,2039,"""The Gu"" red shirt XML tag t-shirt (White) XS",2039,6,84,2/5/2021,1,3,2/5/2021 7:00
1265,4,2/4/2021,7,2,2/24/2021,293092,1,NULL,NULL,3,2/5/2021 7:00,5002,80,939,"""The Gu"" red shirt XML tag t-shirt (White) M",939,6,84,2/5/2021,1,3,2/5/2021 7:00
1265,4,2/4/2021,7,2,2/24/2021,293092,1,NULL,NULL,3,2/5/2021 7:00,5003,86,2113,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2113,6,96,2/5/2021,1,3,2/5/2021 7:00
1265,4,2/4/2021,7,2,2/24/2021,293092,1,NULL,NULL,3,2/5/2021 7:00,5004,95,1022,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1022,6,90,2/5/2021,1,3,2/5/2021 7:00
1265,4,2/4/2021,7,2,2/24/2021,293092,1,NULL,NULL,3,2/5/2021 7:00,5005,98,2094,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2094,6,96,2/5/2021,1,3,2/5/2021 7:00
1266,7,2/4/2021,2,2,2/24/2021,BC0280982,1,NULL,NULL,3,2/5/2021 7:00,5006,184,559,Shipping carton (Brown) 305x305x305mm,559,7,47.5,2/5/2021,1,3,2/5/2021 7:00
1266,7,2/4/2021,2,2,2/24/2021,BC0280982,1,NULL,NULL,3,2/5/2021 7:00,5007,193,1401,Black and orange glass with care despatch tape 48mmx75m,1401,7,38.4,2/5/2021,1,3,2/5/2021 7:00
1266,7,2/4/2021,2,2,2/24/2021,BC0280982,1,NULL,NULL,3,2/5/2021 7:00,5008,204,1746,Tape dispenser (Red),1746,7,170,2/5/2021,1,3,2/5/2021 7:00
1267,4,2/5/2021,7,2,2/25/2021,293092,1,NULL,NULL,8,2/6/2021 7:00,5009,77,2098,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2098,6,84,2/6/2021,1,8,2/6/2021 7:00
1267,4,2/5/2021,7,2,2/25/2021,293092,1,NULL,NULL,8,2/6/2021 7:00,5010,78,2037,"""The Gu"" red shirt XML tag t-shirt (White) XS",2037,6,84,2/6/2021,1,8,2/6/2021 7:00
1267,4,2/5/2021,7,2,2/25/2021,293092,1,NULL,NULL,8,2/6/2021 7:00,5011,80,935,"""The Gu"" red shirt XML tag t-shirt (White) M",935,6,84,2/6/2021,1,8,2/6/2021 7:00
1267,4,2/5/2021,7,2,2/25/2021,293092,1,NULL,NULL,8,2/6/2021 7:00,5012,86,2111,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2111,6,96,2/6/2021,1,8,2/6/2021 7:00
1267,4,2/5/2021,7,2,2/25/2021,293092,1,NULL,NULL,8,2/6/2021 7:00,5013,95,1018,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1018,6,90,2/6/2021,1,8,2/6/2021 7:00
1267,4,2/5/2021,7,2,2/25/2021,293092,1,NULL,NULL,8,2/6/2021 7:00,5014,98,2100,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2100,6,96,2/6/2021,1,8,2/6/2021 7:00
1268,7,2/5/2021,2,2,2/25/2021,BC0280982,1,NULL,NULL,8,2/6/2021 7:00,5015,184,566,Shipping carton (Brown) 305x305x305mm,566,7,47.5,2/6/2021,1,8,2/6/2021 7:00
1268,7,2/5/2021,2,2,2/25/2021,BC0280982,1,NULL,NULL,8,2/6/2021 7:00,5016,193,1399,Black and orange glass with care despatch tape 48mmx75m,1399,7,38.4,2/6/2021,1,8,2/6/2021 7:00
1268,7,2/5/2021,2,2,2/25/2021,BC0280982,1,NULL,NULL,8,2/6/2021 7:00,5017,204,1744,Tape dispenser (Red),1744,7,170,2/6/2021,1,8,2/6/2021 7:00
1269,4,2/6/2021,7,2,2/26/2021,293092,1,NULL,NULL,19,2/9/2021 7:00,5018,77,2099,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2099,6,84,2/9/2021,1,19,2/9/2021 7:00
1269,4,2/6/2021,7,2,2/26/2021,293092,1,NULL,NULL,19,2/9/2021 7:00,5019,78,2035,"""The Gu"" red shirt XML tag t-shirt (White) XS",2035,6,84,2/9/2021,1,19,2/9/2021 7:00
1269,4,2/6/2021,7,2,2/26/2021,293092,1,NULL,NULL,19,2/9/2021 7:00,5020,80,935,"""The Gu"" red shirt XML tag t-shirt (White) M",935,6,84,2/9/2021,1,19,2/9/2021 7:00
1269,4,2/6/2021,7,2,2/26/2021,293092,1,NULL,NULL,19,2/9/2021 7:00,5021,86,2109,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2109,6,96,2/9/2021,1,19,2/9/2021 7:00
1269,4,2/6/2021,7,2,2/26/2021,293092,1,NULL,NULL,19,2/9/2021 7:00,5022,95,1014,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1014,6,90,2/9/2021,1,19,2/9/2021 7:00
1269,4,2/6/2021,7,2,2/26/2021,293092,1,NULL,NULL,19,2/9/2021 7:00,5023,98,2111,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2111,6,96,2/9/2021,1,19,2/9/2021 7:00
1270,7,2/6/2021,2,2,2/26/2021,BC0280982,1,NULL,NULL,19,2/9/2021 7:00,5024,184,563,Shipping carton (Brown) 305x305x305mm,563,7,47.5,2/9/2021,1,19,2/9/2021 7:00
1270,7,2/6/2021,2,2,2/26/2021,BC0280982,1,NULL,NULL,19,2/9/2021 7:00,5025,193,1397,Black and orange glass with care despatch tape 48mmx75m,1397,7,38.4,2/9/2021,1,19,2/9/2021 7:00
1270,7,2/6/2021,2,2,2/26/2021,BC0280982,1,NULL,NULL,19,2/9/2021 7:00,5026,204,1743,Tape dispenser (Red),1743,7,170,2/9/2021,1,19,2/9/2021 7:00
1271,7,2/7/2021,2,2,2/27/2021,BC0280982,1,NULL,NULL,19,2/9/2021 7:00,5027,184,8,Shipping carton (Brown) 305x305x305mm,8,7,47.5,2/9/2021,1,19,2/9/2021 7:00
1271,7,2/7/2021,2,2,2/27/2021,BC0280982,1,NULL,NULL,19,2/9/2021 7:00,5028,193,2,Black and orange glass with care despatch tape 48mmx75m,2,7,38.4,2/9/2021,1,19,2/9/2021 7:00
1271,7,2/7/2021,2,2,2/27/2021,BC0280982,1,NULL,NULL,19,2/9/2021 7:00,5029,204,2,Tape dispenser (Red),2,7,170,2/9/2021,1,19,2/9/2021 7:00
1272,4,2/9/2021,7,2,3/1/2021,293092,1,NULL,NULL,11,2/10/2021 7:00,5030,77,2096,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2096,6,84,2/10/2021,1,11,2/10/2021 7:00
1272,4,2/9/2021,7,2,3/1/2021,293092,1,NULL,NULL,11,2/10/2021 7:00,5031,78,2038,"""The Gu"" red shirt XML tag t-shirt (White) XS",2038,6,84,2/10/2021,1,11,2/10/2021 7:00
1272,4,2/9/2021,7,2,3/1/2021,293092,1,NULL,NULL,11,2/10/2021 7:00,5032,80,929,"""The Gu"" red shirt XML tag t-shirt (White) M",929,6,84,2/10/2021,1,11,2/10/2021 7:00
1272,4,2/9/2021,7,2,3/1/2021,293092,1,NULL,NULL,11,2/10/2021 7:00,5033,86,2122,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2122,6,96,2/10/2021,1,11,2/10/2021 7:00
1272,4,2/9/2021,7,2,3/1/2021,293092,1,NULL,NULL,11,2/10/2021 7:00,5034,95,1011,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1011,6,90,2/10/2021,1,11,2/10/2021 7:00
1272,4,2/9/2021,7,2,3/1/2021,293092,1,NULL,NULL,11,2/10/2021 7:00,5035,98,2116,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2116,6,96,2/10/2021,1,11,2/10/2021 7:00
1273,7,2/9/2021,2,2,3/1/2021,BC0280982,1,NULL,NULL,11,2/10/2021 7:00,5036,184,570,Shipping carton (Brown) 305x305x305mm,570,7,47.5,2/10/2021,1,11,2/10/2021 7:00
1273,7,2/9/2021,2,2,3/1/2021,BC0280982,1,NULL,NULL,11,2/10/2021 7:00,5037,193,1411,Black and orange glass with care despatch tape 48mmx75m,1411,7,38.4,2/10/2021,1,11,2/10/2021 7:00
1273,7,2/9/2021,2,2,3/1/2021,BC0280982,1,NULL,NULL,11,2/10/2021 7:00,5038,204,1743,Tape dispenser (Red),1743,7,170,2/10/2021,1,11,2/10/2021 7:00
1274,4,2/10/2021,7,2,3/2/2021,293092,1,NULL,NULL,6,2/11/2021 7:00,5039,77,2101,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2101,6,84,2/11/2021,1,6,2/11/2021 7:00
1274,4,2/10/2021,7,2,3/2/2021,293092,1,NULL,NULL,6,2/11/2021 7:00,5040,78,2041,"""The Gu"" red shirt XML tag t-shirt (White) XS",2041,6,84,2/11/2021,1,6,2/11/2021 7:00
1274,4,2/10/2021,7,2,3/2/2021,293092,1,NULL,NULL,6,2/11/2021 7:00,5041,80,932,"""The Gu"" red shirt XML tag t-shirt (White) M",932,6,84,2/11/2021,1,6,2/11/2021 7:00
1274,4,2/10/2021,7,2,3/2/2021,293092,1,NULL,NULL,6,2/11/2021 7:00,5042,86,2136,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2136,6,96,2/11/2021,1,6,2/11/2021 7:00
1274,4,2/10/2021,7,2,3/2/2021,293092,1,NULL,NULL,6,2/11/2021 7:00,5043,95,1012,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1012,6,90,2/11/2021,1,6,2/11/2021 7:00
1274,4,2/10/2021,7,2,3/2/2021,293092,1,NULL,NULL,6,2/11/2021 7:00,5044,98,2116,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2116,6,96,2/11/2021,1,6,2/11/2021 7:00
1275,7,2/10/2021,2,2,3/2/2021,BC0280982,1,NULL,NULL,6,2/11/2021 7:00,5045,184,578,Shipping carton (Brown) 305x305x305mm,578,7,47.5,2/11/2021,1,6,2/11/2021 7:00
1275,7,2/10/2021,2,2,3/2/2021,BC0280982,1,NULL,NULL,6,2/11/2021 7:00,5046,193,1415,Black and orange glass with care despatch tape 48mmx75m,1415,7,38.4,2/11/2021,1,6,2/11/2021 7:00
1275,7,2/10/2021,2,2,3/2/2021,BC0280982,1,NULL,NULL,6,2/11/2021 7:00,5047,204,1741,Tape dispenser (Red),1741,7,170,2/11/2021,1,6,2/11/2021 7:00
1276,4,2/11/2021,7,2,3/3/2021,293092,1,NULL,NULL,8,2/12/2021 7:00,5048,77,2099,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2099,6,84,2/12/2021,1,8,2/12/2021 7:00
1276,4,2/11/2021,7,2,3/3/2021,293092,1,NULL,NULL,8,2/12/2021 7:00,5049,78,2044,"""The Gu"" red shirt XML tag t-shirt (White) XS",2044,6,84,2/12/2021,1,8,2/12/2021 7:00
1276,4,2/11/2021,7,2,3/3/2021,293092,1,NULL,NULL,8,2/12/2021 7:00,5050,80,928,"""The Gu"" red shirt XML tag t-shirt (White) M",928,6,84,2/12/2021,1,8,2/12/2021 7:00
1276,4,2/11/2021,7,2,3/3/2021,293092,1,NULL,NULL,8,2/12/2021 7:00,5051,86,2142,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2142,6,96,2/12/2021,1,8,2/12/2021 7:00
1276,4,2/11/2021,7,2,3/3/2021,293092,1,NULL,NULL,8,2/12/2021 7:00,5052,95,1008,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1008,6,90,2/12/2021,1,8,2/12/2021 7:00
1276,4,2/11/2021,7,2,3/3/2021,293092,1,NULL,NULL,8,2/12/2021 7:00,5053,98,2126,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2126,6,96,2/12/2021,1,8,2/12/2021 7:00
1277,7,2/11/2021,2,2,3/3/2021,BC0280982,1,NULL,NULL,8,2/12/2021 7:00,5054,184,575,Shipping carton (Brown) 305x305x305mm,575,7,47.5,2/12/2021,1,8,2/12/2021 7:00
1277,7,2/11/2021,2,2,3/3/2021,BC0280982,1,NULL,NULL,8,2/12/2021 7:00,5055,193,1419,Black and orange glass with care despatch tape 48mmx75m,1419,7,38.4,2/12/2021,1,8,2/12/2021 7:00
1277,7,2/11/2021,2,2,3/3/2021,BC0280982,1,NULL,NULL,8,2/12/2021 7:00,5056,204,1747,Tape dispenser (Red),1747,7,170,2/12/2021,1,8,2/12/2021 7:00
1278,4,2/12/2021,7,2,3/4/2021,293092,1,NULL,NULL,17,2/13/2021 7:00,5057,77,2107,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2107,6,84,2/13/2021,1,17,2/13/2021 7:00
1278,4,2/12/2021,7,2,3/4/2021,293092,1,NULL,NULL,17,2/13/2021 7:00,5058,78,2049,"""The Gu"" red shirt XML tag t-shirt (White) XS",2049,6,84,2/13/2021,1,17,2/13/2021 7:00
1278,4,2/12/2021,7,2,3/4/2021,293092,1,NULL,NULL,17,2/13/2021 7:00,5059,80,964,"""The Gu"" red shirt XML tag t-shirt (White) M",964,6,84,2/13/2021,1,17,2/13/2021 7:00
1278,4,2/12/2021,7,2,3/4/2021,293092,1,NULL,NULL,17,2/13/2021 7:00,5060,86,2140,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2140,6,96,2/13/2021,1,17,2/13/2021 7:00
1278,4,2/12/2021,7,2,3/4/2021,293092,1,NULL,NULL,17,2/13/2021 7:00,5061,95,1028,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1028,6,90,2/13/2021,1,17,2/13/2021 7:00
1278,4,2/12/2021,7,2,3/4/2021,293092,1,NULL,NULL,17,2/13/2021 7:00,5062,98,2127,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2127,6,96,2/13/2021,1,17,2/13/2021 7:00
1279,7,2/12/2021,2,2,3/4/2021,BC0280982,1,NULL,NULL,17,2/13/2021 7:00,5063,184,572,Shipping carton (Brown) 305x305x305mm,572,7,47.5,2/13/2021,1,17,2/13/2021 7:00
